method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,false_sensing_feasibility,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,num_subcarriers,subcarrier_spacing_hz,bandwidth_hz,num_symbols,total_power_w,noise_bandwidth_hz,channel_model,water_level_w,sensing_model,min_sensing_surrogate,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.7697938950004755,False,,exact_efim,499.0154097946516,7485231.146919774,0.9999999996563435,3.3571428561609813,2229643.3210111936,357009537450.8148,9.418425171456924e+18,9.418425171456924e+18,9.370439607069358e+18,1.0617486276055547e-19,0.04884291344650729,-13.12940935263952,-3.826447387780169,0.024043486342965662,1.1680850986951469e-05,128,42648.72644370675,355190623706.2334,355190623584.1698,7.485231146919774,2.2296433210111934,357009537450.8148,9.418425171456924e+18,9.370439607069358e+18,9.418425171456924e+18,0.5094860713337572,42648.72644370675,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-13.261873633999318,-13.12940935263952,-13.12940935263952,-0.13246429111634583,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,2,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-3.8312861936638805,-0.13246429111634583,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.7697938950004755,0.0,505.0,-13.12940935263952,-13.261873633999318,,0.0
uniform,Uniform,ok,ok,1.433900251868181e-05,False,,none,500.89206378340066,7513380.956751009,1.0,3.357142857142857,2238028.3700960455,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,7.51338095675101,2.2380283700960457,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,3,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019678199896588922,False,,none,501.09636651156734,7516445.49767351,0.999999999999486,3.3571428571413886,2238941.21207394,304492573579.71375,8.032952116636318e+18,8.032952116636318e+18,8.021237925395083e+18,1.2448723526298516e-19,0.05288750972092477,-13.71757589710342,-9.87920496153097,0.008262341398918238,1.6342377983962796e-07,128,21072.056315123806,304048542022.5225,304048542022.3662,7.51644549767351,2.23894121207394,304492573579.71375,8.032952116636318e+18,8.021237925395083e+18,8.032952116636318e+18,0.1458267280963151,21072.056315123806,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.9346240914057,-13.71757589710342,-13.71757589710342,0.4557022533475532,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,3,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.008484279499293059,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.012263254000572488,False,,conventional_s2,498.59964223571313,7478994.633535697,0.9999999981604226,3.357142851886922,2227785.639009088,355190623475.11926,9.370439604192446e+18,9.370439604192446e+18,9.358725035120056e+18,1.0671857908913773e-19,0.04896781484398635,-10.725350791728514,-6.211690287685986,0.011817357473854347,2.1063110785688976e-06,128,21072.39616228219,354746578248.49976,354746577595.91595,7.478994633535697,2.2277856390090878,355190623475.11926,9.370439604192446e+18,9.358725035120056e+18,9.370439604192446e+18,0.12501621660470344,21072.39616228219,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-13.261873643755866,-11.144546028313693,-10.705081591328707,-10.705081591328707,-2.5567920524271592,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,3,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.012995709999813698,False,,exact_efim,498.5714934658451,7478572.4019876765,0.9999999969116813,3.3571428483190897,2227659.8702769447,355385170448.6276,9.37557203321775e+18,9.37557203321775e+18,9.370439522942255e+18,1.0666015859693569e-19,0.04895440988917297,-10.714158377835474,-6.195587132901817,0.011792686453190428,2.085808872704636e-06,128,13948.12008599523,355190621492.23694,355190620395.2951,7.478572401987677,2.227659870276945,355385170448.6276,9.37557203321775e+18,9.370439522942255e+18,9.37557203321775e+18,0.054743435998458025,13948.12008599523,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-11.135334437149485,-10.694165458823967,-10.694165458823967,-2.567708184931899,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,3,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,3.013107034003042,False,,exact_efim,496.630357150144,7449455.35725216,0.9999999993363657,3.3571428552467593,2218986.7034134907,355280521066.0718,9.372811231963306e+18,9.372811231963306e+18,9.370439609138975e+18,1.0669157579849517e-19,0.048961619222736404,-13.035742333662872,-5.405092019514207,0.01748447887221604,4.842764240318187e-06,128,9481.4241288846,355190623898.3363,355190623662.6196,7.44945535725216,2.2189867034134907,355280521066.0718,9.372811231963308e+18,9.370439609138975e+18,9.372811231963306e+18,0.025303217632758026,9481.4241288846,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-13.261873628185562,-13.035742333662872,-13.035742333662872,-0.2261313100929936,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,3,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.408129985307649,-0.2261313100929936,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,3.013107034003042,0.0,505.0,-13.035742333662872,-13.261873628185562,,0.0
uniform,Uniform,ok,ok,1.497599805588834e-05,False,,none,595.7547694775027,8936321.54216254,1.0,3.357142857142857,2661883.0125590544,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,8.93632154216254,2.6618830125590542,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,4,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019980700017185882,False,,none,595.8055657599394,8937083.486399092,1.0000000000002027,3.3571428571434367,2662109.97467161,309845256768.7977,8.174163599228287e+18,8.174163599228287e+18,8.173441526379341e+18,1.223366755339236e-19,0.052428694596937934,-12.873305872729485,-9.429671232230781,0.008012160391816625,3.771783429091977e-08,128,-5231.681189780951,309817886280.6634,309817886280.7262,8.937083486399091,2.66210997467161,309845256768.7977,8.174163599228287e+18,8.173441526379341e+18,8.174163599228287e+18,0.008833599183338415,5231.681189780951,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.071824779938236,-12.873305872729485,-12.873305872729485,-0.3885677710263806,False,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,4,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.008175042365939687,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.013924599999882048,False,,conventional_s2,593.6449952126278,8904674.928189417,0.9999999975678414,3.3571428501938327,2652456.3670787155,355190623372.30365,9.370439601480024e+18,9.370439601480024e+18,9.369717437936267e+18,1.0671857912002912e-19,0.0489678148510736,-10.36013856215219,-6.231821216685393,0.011385205400508197,1.9031841428481202e-06,128,-5232.009744317505,355163250310.21893,355163249446.4056,8.904674928189417,2.6524563670787153,355190623372.30365,9.370439601480024e+18,9.369717437936267e+18,9.370439601480024e+18,0.007706826728201066,5232.009744317505,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-13.261873643755866,-10.855550995159142,-10.36013856215219,-10.36013856215219,-2.9017350816036753,False,0.25,4,32,-7.161458333333333e-07,5.208333333333334e-07,4,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.014530748001561733,False,,exact_efim,593.6432445599182,8904648.668398773,0.9999999993701423,3.357142855343264,2652448.5409448813,355203678549.3062,9.370784015829785e+18,9.370784015829785e+18,9.37043959963919e+18,1.0671465677906245e-19,0.04896691495982375,-10.359448924212654,-6.231097121036769,0.011327449704517874,1.901505101165553e-06,128,-3613.2045040944286,355190623526.24554,355190623302.526,8.904648668398773,2.6524485409448815,355203678549.3062,9.370784015829783e+18,9.37043959963919e+18,9.370784015829785e+18,0.0036754255568505266,3613.2045040944286,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-10.854890192728469,-10.359448924212654,-10.359448924212654,-2.9024247195432125,False,0.25,4,32,-7.161458333333333e-07,5.208333333333334e-07,4,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,3.210197963999235,False,,exact_efim,590.8630360633626,8862945.54095044,0.9999999991888524,3.357142854825293,2640026.333169451,355196227707.217,9.370587451897113e+18,9.370587451897113e+18,9.370439593664352e+18,1.0671689529961603e-19,0.048967428539092354,-13.029112815739833,-5.420024279123395,0.017516722825428474,4.773533802569194e-06,128,-2367.4102251925588,355190623364.1592,355190623076.0472,8.86294554095044,2.640026333169451,355196227707.217,9.370587451897113e+18,9.370439593664352e+18,9.370587451897113e+18,0.0015778971544669327,2367.4102251925588,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-13.261873618120365,-13.029112815739833,-13.029112815739833,-0.23276082801603337,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,4,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.422874370981981,-0.23276082801603337,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,3.210197963999235,0.0,505.0,-13.029112815739833,-13.261873618120365,,0.0
uniform,Uniform,ok,ok,1.4279001334216446e-05,False,,none,565.8255915168708,8487383.872753061,1.0,3.357142857142857,2528156.898266869,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,8.487383872753062,2.528156898266869,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,5,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00019302899818285368,False,,none,566.2481192642224,8493721.788963336,1.0000000000001092,3.3571428571431694,2530044.7882016096,295871326770.5742,7.805511223778576e+18,7.805511223778576e+18,7.796404380719044e+18,1.2811460663250564e-19,0.05365250837164901,-14.684305828207329,-10.534394235621484,0.008269117355528712,3.499844896034683e-07,128,18579.52854151474,295526127889.7169,295526127889.7492,8.493721788963336,2.5300447882016095,295871326770.5742,7.805511223778576e+18,7.796404380719044e+18,7.805511223778576e+18,0.11667196162360088,18579.52854151474,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-14.813523039863913,-14.684305828207329,-14.684305828207329,1.4224321844514627,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,5,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.008393663819366407,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.012506962000770727,False,,conventional_s2,562.792885876639,8441893.288149586,0.9999999985490096,3.3571428529971703,2514606.514468957,355190623610.7288,9.37043960777002e+18,9.37043960777002e+18,9.361332278270722e+18,1.0671857904839326e-19,0.04896781483463855,-11.054261038464245,-6.129257160240996,0.012460375026725484,2.3465248582646805e-06,128,18580.024758826396,354845406806.0684,354845406291.1911,8.441893288149586,2.5146065144689573,355190623610.7288,9.370439607770022e+18,9.361332278270722e+18,9.37043960777002e+18,0.09719212630905752,18580.024758826396,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-13.261873643755866,-11.453105643192211,-11.02565248555207,-11.02565248555207,-2.2362211582037954,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,5,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.01407544100220548,False,,exact_efim,562.7689021651116,8441533.532476675,0.9999999994959535,3.3571428557027247,2514499.351178094,355321869590.46826,9.37390206551851e+18,9.37390206551851e+18,9.370439593101808e+18,1.066791601843651e-19,0.04895877032743792,-11.048765223233248,-6.121097580691663,0.012764903554963165,2.3229998506506332e-06,128,11456.288046777625,355190623233.7563,355190623054.7237,8.441533532476674,2.514499351178094,355321869590.46826,9.37390206551851e+18,9.370439593101808e+18,9.37390206551851e+18,0.03693736495753479,11456.288046777625,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-11.445696311471636,-11.019440596823955,-11.019440596823955,-2.242433046931911,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,5,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,2.892966449002415,False,,exact_efim,561.3826202463443,8420739.303695165,0.9999999990410472,3.357142854402992,2508305.326552046,355260144865.29565,9.3722736784748e+18,9.3722736784748e+18,9.370439585717434e+18,1.066976951704568e-19,0.0489630233170222,-13.026591956627511,-5.369545176492299,0.017675021774322862,4.956718511870769e-06,128,8337.990797943707,355190623115.42676,355190622774.81573,8.420739303695164,2.508305326552046,355260144865.29565,9.372273678474797e+18,9.370439585717434e+18,9.3722736784748e+18,0.01956934699396452,8337.990797943707,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-13.261873614430558,-13.026591956627511,-13.026591956627511,-0.23528168712835473,True,0.25,4,32,-6.8359375e-07,5.208333333333334e-07,5,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-5.37243471466741,-0.23528168712835473,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,2.892966449002415,0.0,505.0,-13.026591956627511,-13.261873614430558,,0.0
uniform,Uniform,ok,ok,1.4765999367227778e-05,False,,none,431.3923378025915,6470885.067038872,1.0,3.357142857142857,1927497.6795434938,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,6.470885067038872,1.9274976795434937,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,6,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.00022585799888474867,False,,none,439.05371055218046,6585805.6582827065,1.0000000000005762,3.3571428571445034,1961729.3450194187,289335992403.2872,7.633099701811256e+18,7.633099701811256e+18,7.47374113970277e+18,1.3100837655280595e-19,0.05425505895415132,-14.72549618707913,-8.209166007510355,0.009323038838740595,6.057051550883394e-06,121,-77721.01516478286,283295436204.8761,283295436205.0393,6.585805658282706,1.9617293450194186,289335992403.2872,7.633099701811256e+18,7.47374113970277e+18,7.633099701811256e+18,2.0877306511622336,77721.01516478286,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-15.131201922685358,-14.72549618707913,-14.72549618707913,1.4636225433232646,True,0.25,4,32,-1.7578125000000002e-06,5.208333333333334e-07,6,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.009566117527305842,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.013645671999256592,False,,conventional_s2,435.761258633573,6536418.879503595,0.9999999970354879,3.3571428486728228,1947018.3945516746,355190623078.57715,9.370439593731097e+18,9.370439593731097e+18,9.205212853733683e+18,1.0671857920828052e-19,0.04896781487132068,-12.328784163313891,-4.644928273878975,0.014500575325187674,8.829033886041156e-06,128,-79139.06793568979,348927632057.81433,348927631023.4141,6.536418879503595,1.9470183945516746,355190623078.57715,9.370439593731097e+18,9.205212853733683e+18,9.370439593731097e+18,1.7632762939739932,79139.06793568979,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-13.261873643755866,-12.361134420091293,-12.328784163313891,-12.328784163313891,-0.9330894804419749,False,0.25,4,32,-1.7578125000000002e-06,5.208333333333334e-07,6,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
exact_efim,Exact EFIM,ok,optimal,0.015854544002650073,False,,exact_efim,435.3930573751386,6530895.860627079,0.9999999978488242,3.357142850996641,1945373.2386419724,357434321967.12115,9.4296315980678e+18,9.4296315980678e+18,9.370439615560942e+18,1.0604868171147929e-19,0.04881388170551602,-12.139466567648194,-4.43113124801465,0.01493953726411259,8.79335153839623e-06,128,-47367.69010518416,355190624670.12445,355190623906.047,6.530895860627079,1.9453732386419724,357434321967.12115,9.429631598067798e+18,9.370439615560942e+18,9.4296315980678e+18,0.6277231712741287,47367.69010518416,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-12.27171552147784,-12.139466567648194,-12.139466567648194,-1.122407076107672,False,0.25,4,32,-1.7578125000000002e-06,5.208333333333334e-07,6,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,3.0522125200004666,False,,exact_efim,435.06975678995263,6526046.35184929,0.9999999992032202,3.3571428548663436,1943928.7018690505,356534504812.37634,9.40589312710013e+18,9.40589312710013e+18,9.370439591455353e+18,1.0631632599766776e-19,0.04887544080994965,-13.034696532552065,-4.495946388813033,0.016873778444165217,8.431668094269326e-06,126,-36658.993727774505,355190623275.32275,355190622992.3141,6.526046351849289,1.9439287018690505,356534504812.37634,9.40589312710013e+18,9.370439591455353e+18,9.40589312710013e+18,0.3769289653379987,36658.993727774505,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,True,False,True,-13.261873643755866,-13.261873623214091,-13.022213679919423,-13.022213679919423,-0.23965996383644317,True,0.25,4,32,-1.7415364583333334e-06,5.208333333333334e-07,6,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,unknown_amplitude_exact,,9.370439618768943e+18,355190624027.6477,quad_over_lin,1e-12,-13.261873643755866,0.2172232553411155,505.0,5.208333333333334e-07,-4.4997738691167966,-0.23965996383644317,505.0,4033.0,1.0,505.0,True,1.0,dense_psl_satisfied,False,3.0522125200004666,0.0,505.0,-13.022213679919423,-13.261873623214091,,0.0
uniform,Uniform,ok,ok,1.444000008632429e-05,False,,none,564.0719398738701,8461079.098108051,1.0,3.357142857142857,2520321.433478994,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,1.2339763134322048e-19,0.05265554581750531,-13.261873643755866,-9.681440266323808,0.0078125,0.0,128,0.0,307181250000.0,307181250000.0,8.461079098108051,2.5203214334789936,307181250000.0,8.103883268379611e+18,8.103883268379611e+18,8.103883268379611e+18,0.0,0.0,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.46286042717158,-13.261873643755866,-13.261873643755866,0.0,True,0.25,4,32,-7.486979166666667e-07,5.208333333333334e-07,7,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water_filling,Water-filling,ok,ok,0.0002040939980361145,False,,none,564.4147776273368,8466221.664410051,1.0000000000006315,3.3571428571446615,2521853.2617378086,311961341708.43445,8.229988964014686e+18,8.229988964014686e+18,8.213201487902418e+18,1.2150684580167263e-19,0.05225057581410688,-13.190505352242667,-9.246749861617015,0.008315522531423977,2.719354958146763e-07,128,-25225.713978891454,311325005062.4926,311325005062.6892,8.466221664410051,2.5218532617378084,311961341708.43445,8.229988964014686e+18,8.213201487902418e+18,8.229988964014686e+18,0.20397932713726458,25225.713978891454,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,False,False,False,True,-13.261873643755866,-13.482761678143442,-13.168485432831776,-13.168485432831776,-0.09338821092408978,True,0.25,4,32,-7.32421875e-07,5.208333333333334e-07,7,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,0.008419471296724549,,,,,,,,,,,,,,,,,,,,,,,,,,,
conventional_s2,Conventional $S_2$,ok,optimal,0.011833905999083072,False,,conventional_s2,562.5557429983219,8438336.144974828,0.9999999987625839,3.357142853607383,2513546.939448079,355190623744.4643,9.370439611298157e+18,9.370439611298157e+18,9.35365188371366e+18,1.0671857900821183e-19,0.048967814825419925,-10.637419872879555,-6.2046173086696665,0.011488120478699997,2.170024799895015e-06,128,-25225.90293126837,354554278005.2851,354554277566.55396,8.438336144974828,2.513546939448079,355190623744.4643,9.370439611298157e+18,9.35365188371366e+18,9.370439611298157e+18,0.17915624325943325,25225.90293126837,9.370439618768943e+18,355190624027.6477,26381438.54281344,1.8740879237537886e+19,710381250000.0,0.5,0.048967814805899595,True,False,True,True,-13.261873643755866,-11.05248127532345,-10.61735166567561,-10.61735166567561,-2.644521978080256,False,0.25,4,32,-6.998697916666667e-07,5.208333333333334e-07,7,128,15000.0,1920000.0,1,1.0,15000.0,exponential_tdl,,known_amplitude_linear,355190624027.6477,,,,,,,,,,,,,,,,,,,,,,,,,
